Year	Month	Day	OutflowQ	OutflowDOC
2011	12	23	0.0181117	9900.0
2011	12	24	0.0170265	9748.14870176
2011	12	25	0.0164543	9733.99042494
2011	12	26	0.0158479	9833.83127566
2011	12	27	0.01635	10023.97736
2011	12	28	0.0187135	10280.7347841
2011	12	29	0.0245718	10580.4096541
2011	12	30	0.0276489	10899.308076
2011	12	31	0.0284528	11213.7361559
2012	1	1	0.0329896	11500.0
2012	1	2	0.033235	11738.1230286
2012	1	3	0.0348307	11922.997919
2012	1	4	0.0464131	12053.2346626
2012	1	5	0.041768	12127.443251
2012	1	6	0.037789	12144.2336757
2012	1	7	0.0356877	12102.2159282
2012	1	8	0.0329921	12000.0
2012	1	9	0.0316537	11842.0787434
2012	1	10	0.0298906	11656.4764543
2012	1	11	0.0275799	11477.1002891
2012	1	12	0.0256748	11337.8574045
2012	1	13	0.0239266	11272.6549571
2012	1	14	0.0217478	11315.4001034
2012	1	15	0.0203875	11500.0
2012	1	16	0.0192311	11839.9469032
2012	1	17	0.0182944	12267.0734679
2012	1	18	0.0177717	12692.7974486
2012	1	19	0.0173503	13028.5365997
2012	1	20	0.016491	13185.7086759
2012	1	21	0.0187503	13075.7314317
2012	1	22	0.0214886	12610.0226215
2012	1	23	0.0203168	11700.0
2012	1	24	0.0189681	10500.0
2012	1	25	0.0179003	9872.6809439
2012	1	26	0.0180433	9870.20853585
2012	1	27	0.0185182	10281.3956558
2012	1	28	0.0199648	10895.0551839
2012	1	29	0.0191327	11500.0
2012	1	30	0.0180287	11925.8957683
2012	1	31	0.0169034	12165.8192898
2012	2	1	0.0158122	12253.7001495
2012	2	2	0.0150409	12223.4679326
2012	2	3	0.0147504	12109.0522241
2012	2	4	0.0137591	11944.3826091
2012	2	5	0.0131477	11763.3886727
2012	2	6	0.0127955	11600.0
2012	2	7	0.0123709	11481.7136054
2012	2	8	0.0118854	11410.2962207
2012	2	9	0.0114873	11381.0820067
2012	2	10	0.0111217	11389.4051247
2012	2	11	0.0106891	11430.5997354
2012	2	12	0.0103208	11500.0
2012	2	13	0.0102062	11589.7808093
2012	2	14	0.0101235	11679.4799731
2012	2	15	0.009662	11745.4760311
2012	2	16	0.0092234	11764.1475232
2012	2	17	0.009048	11711.8729889
2012	2	18	0.009575	11565.0309679
2012	2	19	0.0111402	11300.0
2012	2	20	0.0106911	10920.5823726
2012	2	21	0.0102708	10540.2753639
2012	2	22	0.0100142	10300.0
2012	2	23	0.0102896	10303.8392521
2012	2	24	0.0104957	10508.5238716
2012	2	25	0.0096078	10833.9465554
2012	2	26	0.0092835	11200.0
2012	2	27	0.0091277	11537.947491
2012	2	28	0.010275	11824.5346688
2012	2	29	0.0122105	12047.8777627
2012	3	1	0.0177241	12196.0930021
2012	3	2	0.0330169	12257.2966162
2012	3	3	0.0490942	12219.6048344
2012	3	4	0.0553659	12071.1338859
2012	3	5	0.0553216	11800.0
2012	3	6	0.0519357	11418.5200362
2012	3	7	0.0521857	11035.8133747
2012	3	8	0.0550624	10785.2000259
2012	3	9	0.0488829	10800.0
2012	3	10	0.044725	11143.6433127
2012	3	11	0.0416987	11600.0
2012	3	12	0.0408649	11935.0302987
2012	3	13	0.0534035	12122.6152272
2012	3	14	0.0947895	12188.6159994
2012	3	15	0.1372346	12158.8938291
2012	3	16	0.1584701	12059.3099302
2012	3	17	0.1646859	11915.7255164
2012	3	18	0.1715567	11754.0018018
2012	3	19	0.1628678	11600.0
2012	3	20	0.1419642	11472.6999484
2012	3	21	0.1305208	11363.5559781
2012	3	22	0.1812994	11257.1410436
2012	3	23	0.2700752	11138.0280994
2012	3	24	0.2840809	10990.7901001
2012	3	25	0.274622	10800.0
2012	3	26	0.2851943	10555.626851
2012	3	27	0.4322302	10269.2240936
2012	3	28	0.5305446	9957.74126541
2012	3	29	0.4006115	9638.12790426
2012	3	30	0.2788084	9327.33354783
2012	3	31	0.2083323	9042.30773384
2012	4	1	0.1612632	8800.0
2012	4	2	0.1249749	8612.91757128
2012	4	3	0.0989594	8475.79842161
2012	4	4	0.0799526	8378.93821216
2012	4	5	0.0647532	8312.6326041
2012	4	6	0.0540002	8267.1772586
2012	4	7	0.0451313	8232.86783685
2012	4	8	0.0380793	8200.0
2012	4	9	0.0374843	8160.38418716
2012	4	10	0.045026	8111.88994912
2012	4	11	0.0655742	8053.9016146
2012	4	12	0.0868705	7985.80351232
2012	4	13	0.132178	7906.97997101
2012	4	14	0.1632381	7816.81531937
2012	4	15	0.1668333	7714.69388612
2012	4	16	0.1553741	7600.0
2012	4	17	0.1354459	7480.81396671
2012	4	18	0.1195487	7400.0
2012	4	19	0.1116469	7395.70934786
2012	4	20	0.1154509	7452.45748742
2012	4	21	0.1275237	7541.35095303
2012	4	22	0.1302602	7633.4962791
2012	4	23	0.1469622	7700.0
2012	4	24	0.2006548	7720.10515686
2012	4	25	0.2422963	7705.60081781
2012	4	26	0.7020415	7676.41255772
2012	4	27	0.7808717	7652.46595147
2012	4	28	0.4986949	7653.68657394
2012	4	29	0.3261789	7700.0
2012	4	30	0.2417634	7805.03285184
2012	5	1	0.1995156	7957.21594088
2012	5	2	0.1757634	8138.68112587
2012	5	3	0.1584852	8331.56026554
2012	5	4	0.2055764	8517.98521863
2012	5	5	0.2163138	8680.08784387
2012	5	6	0.1785313	8800.0
2012	5	7	0.1402295	8864.35171459
2012	5	8	0.1140086	8877.76569052
2012	5	9	0.1210383	8849.36279949
2012	5	10	0.1281382	8788.26391322
2012	5	11	0.1566237	8703.5899034
2012	5	12	0.1699598	8604.46164176
2012	5	13	0.1516768	8500.0
2012	5	14	0.1297493	8397.91014403
2012	5	15	0.1076869	8300.23441658
2012	5	16	0.1006689	8207.59945459
2012	5	17	0.1690872	8120.631895
2012	5	18	0.215076	8039.95837475
2012	5	19	0.1777201	7966.20553077
2012	5	20	0.1425719	7900.0
2012	5	21	0.1138162	7841.9347173
2012	5	22	0.0927247	7792.46780925
2012	5	23	0.0757023	7752.02370033
2012	5	24	0.0615415	7721.02681503
2012	5	25	0.0603191	7699.90157786
2012	5	26	0.0422975	7689.0724133
2012	5	27	0.0330769	7688.96374585
2012	5	28	0.0255908	7700.0
2012	5	29	0.0200165	7721.65818555
2012	5	30	0.0179568	7749.62565349
2012	5	31	0.0177403	7778.64234015
2012	6	1	0.0146136	7803.44818182
2012	6	2	0.0121664	7818.78311482
2012	6	3	0.0095502	7819.38707544
2012	6	4	0.0099366	7800.0
2012	6	5	0.0119228	7757.81875896
2012	6	6	0.0113267	7699.86795937
2012	6	7	0.011694	7635.62914247
2012	6	8	0.012116	7574.58384946
2012	6	9	0.0154414	7526.21362156
2012	6	10	0.0230165	7500.0
2012	6	11	0.0254243	7502.99496596
2012	6	12	0.0395659	7532.53226053
2012	6	13	0.0791034	7583.51606479
2012	6	14	0.0934598	7650.8505598
2012	6	15	0.1064976	7729.43992662
2012	6	16	0.129498	7814.18834634
2012	6	17	0.1638533	7900.0
2012	6	18	0.1587913	7982.90480217
2012	6	19	0.1635112	8063.43560137
2012	6	20	0.1455562	8143.25097957
2012	6	21	0.1175731	8224.00951879
2012	6	22	0.09195	8307.36980102
2012	6	23	0.0815517	8394.99040826
2012	6	24	0.0958438	8488.52992251
2012	6	25	0.1565604	8589.64692575
2012	6	26	0.2237948	8700.0
2012	6	27	0.1945968	8818.4608728
2012	6	28	0.1474952	8932.75385389
2012	6	29	0.1147086	9027.81639859
2012	6	30	0.0958665	9088.58596219
2012	7	1	0.0905629	9100.0
2012	7	2	0.1149966	9053.4275923
2012	7	3	0.1130232	8965.96431929
2012	7	4	0.0986492	8861.13738616
2012	7	5	0.0817191	8762.47399808
2012	7	6	0.0665888	8693.50136025
2012	7	7	0.0816475	8677.74667783
2012	7	8	0.1293534	8738.73715602
2012	7	9	0.1685916	8900.0
2012	7	10	0.2693021	9175.38269163
2012	7	11	0.4157541	9540.01381954
2012	7	12	0.4074243	9959.34224903
2012	7	13	0.4512833	10398.8168454
2012	7	14	0.3646486	10823.886474
2012	7	15	0.260951	11200.0
2012	7	16	0.1910089	11499.6368506
2012	7	17	0.140514	11723.3987002
2012	7	18	0.1114292	11878.9177849
2012	7	19	0.0930006	11973.8263409
2012	7	20	0.0814014	12015.7566042
2012	7	21	0.06739	12012.340811
2012	7	22	0.0568419	11971.2111976
2012	7	23	0.0485755	11900.0
2012	7	24	0.0423368	11806.485636
2012	7	25	0.0351445	11699.0312498
2012	7	26	0.0315286	11586.1461673
2012	7	27	0.0257967	11476.3397143
2012	7	28	0.0363461	11378.1212166
2012	7	29	0.0981493	11300.0
2012	7	30	0.109989	11248.9382804
2012	7	31	0.0959952	11225.7098337
2012	8	1	0.0829338	11229.5413258
2012	8	2	0.0762876	11259.6594226
2012	8	3	0.0923151	11315.2907899
2012	8	4	0.0994644	11395.6620938
2012	8	5	0.0940311	11500.0
2012	8	6	0.0905586	11623.7569407
2012	8	7	0.0982595	11747.2884124
2012	8	8	0.1003411	11847.1756779
2012	8	9	0.0902778	11900.0
2012	8	10	0.0774268	11889.0255616
2012	8	11	0.0643546	11824.2482263
2012	8	12	0.0530975	11722.3467778
2012	8	13	0.044289	11600.0
2012	8	14	0.053483	11472.6339946
2012	8	15	0.0619417	11350.6641356
2012	8	16	0.059277	11243.2531147
2012	8	17	0.0511364	11159.5636239
2012	8	18	0.053948	11108.758355
2012	8	19	0.0680003	11100.0
2012	8	20	0.0737665	11139.2860285
2012	8	21	0.0922402	11219.9530212
2012	8	22	0.0986689	11332.1723369
2012	8	23	0.096077	11466.115334
2012	8	24	0.1037768	11611.9533711
2012	8	25	0.1142835	11759.857807
2012	8	26	0.109934	11900.0
2012	8	27	0.0968344	12023.6015826
2012	8	28	0.0974935	12126.0852822
2012	8	29	0.1575719	12203.9240999
2012	8	30	0.1707907	12253.5910368
2012	8	31	0.1571749	12271.5590942
2012	9	1	0.1271178	12254.301273
2012	9	2	0.0999733	12198.2905746
2012	9	3	0.0775832	12100.0
2012	9	4	0.0653343	11958.7251115
2012	9	5	0.0510046	11785.0517157
2012	9	6	0.0417491	11592.3881804
2012	9	7	0.0354411	11394.1428734
2012	9	8	0.0298108	11203.7241625
2012	9	9	0.0261609	11034.5404155
2012	9	10	0.0247909	10900.0
2012	9	11	0.02786	10809.0152836
2012	9	12	0.0302154	10752.5146325
2012	9	13	0.031047	10716.9304127
2012	9	14	0.0357603	10688.69499
2012	9	15	0.0384851	10654.2407305
2012	9	16	0.03835	10600.0
2012	9	17	0.0397019	10516.4068344
2012	9	18	0.0419988	10409.9019494
2012	9	19	0.0413353	10290.9277305
2012	9	20	0.0385054	10169.9265634
2012	9	21	0.0347706	10057.3408337
2012	9	22	0.0307814	9963.61292686
2012	9	23	0.0272583	9899.18522858
2012	9	24	0.0249623	9874.50012443
2012	9	25	0.0259662	9900.0
2012	9	26	0.1409082	9981.8682352
2012	9	27	0.2566598	10109.2521872
2012	9	28	0.2199991	10267.0402074
2012	9	29	0.1713196	10440.1206473
2012	9	30	0.1340619	10613.3818584
2012	10	1	0.1093454	10771.7121922
2012	10	2	0.0902529	10900.0
2012	10	3	0.0962235	10987.4384858
2012	10	4	0.1595468	11040.4402629
2012	10	5	0.1616812	11069.7227971
2012	10	6	0.1377628	11086.0035542
2012	10	7	0.1141658	11100.0
2012	10	8	0.0928922	11120.2502404
2012	10	9	0.0789595	11146.5749418
2012	10	10	0.0673621	11176.6154108
2012	10	11	0.0575996	11208.0129539
2012	10	12	0.0500007	11238.4088779
2012	10	13	0.0443174	11265.4444892
2012	10	14	0.0414699	11286.7610943
2012	10	15	0.0481342	11300.0
2012	10	16	0.0545468	11303.8316104
2012	10	17	0.0918366	11301.0427201
2012	10	18	0.1694908	11295.4492216
2012	10	19	0.3440517	11290.8670072
2012	10	20	0.3165975	11291.1119692
2012	10	21	0.2704347	11300.0
2012	10	22	0.2208344	11320.6631063
2012	10	23	0.1743603	11353.4977524
2012	10	24	0.1465486	11398.2165169
2012	10	25	0.1213789	11454.5319787
2012	10	26	0.0985365	11522.1567164
2012	10	27	0.0819729	11600.8033087
2012	10	28	0.069024	11690.1843342
2012	10	29	0.069597	11790.0123718
2012	10	30	0.0616082	11900.0
2012	10	31	0.0565683	12017.7432162
2012	11	1	0.0675847	12132.3716921
2012	11	2	0.1061375	12230.8985181
2012	11	3	0.156883	12300.3367846
2012	11	4	0.2183399	12327.6995817
2012	11	5	0.2172526	12300.0
2012	11	6	0.184921	12210.0371223
2012	11	7	0.1512829	12073.7540015
2012	11	8	0.1248618	11912.8796834
2012	11	9	0.105865	11749.1432133
2012	11	10	0.1459303	11604.273637
2012	11	11	0.7310119	11500.0
2012	11	12	0.8652336	11451.5440281
2012	11	13	0.432022	11448.0981681
2012	11	14	0.2697143	11472.3475474
2012	11	15	0.2013537	11506.9772931
2012	11	16	0.1587953	11534.6725323
2012	11	17	0.135624	11538.1183922
2012	11	18	0.1305315	11500.0
2012	11	19	0.1180464	11408.4246705
2012	11	20	0.1064415	11273.188469
2012	11	21	0.1612755	11109.5096483
2012	11	22	0.4590164	10932.6064613
2012	11	23	0.5368931	10757.6971609
2012	11	24	0.469924	10600.0
2012	11	25	0.327733	10472.0359974
2012	11	26	0.2357621	10375.5372364
2012	11	27	0.18018	10309.5385659
2012	11	28	0.1421204	10273.0748353
2012	11	29	0.1154588	10265.1808937
2012	11	30	0.0947123	10284.8915902
2012	12	1	0.0788709	10331.2417739
2012	12	2	0.0666692	10403.2662942
2012	12	3	0.0561896	10500.0
2012	12	4	0.0478109	10619.8053022
2012	12	5	0.0414672	10758.3548582
2012	12	6	0.0361155	10910.648887
2012	12	7	0.0314351	11071.6876076
2012	12	8	0.0279283	11236.4712389
2012	12	9	0.027102	11400.0
2012	12	10	0.0256956	11557.5960243
2012	12	11	0.0234557	11705.8691028
2012	12	12	0.021434	11841.750941
2012	12	13	0.0202388	11962.1732444
2012	12	14	0.019445	12064.0677184
2012	12	15	0.0212322	12144.3660684
2012	12	16	0.0262872	12200.0
2012	12	17	0.0290925	12229.239128
2012	12	18	0.0274151	12235.7047051
2012	12	19	0.0251742	12224.3558933
2012	12	20	0.0233521	12200.1518548
2012	12	21	0.0217838	12168.0517517
2012	12	22	0.0209735	12133.0147461
2012	12	23	0.0219713	12100.0
2012	12	24	0.0255497	12072.6777844
2012	12	25	0.0252877	12049.5628058
2012	12	26	0.0241636	12027.8808793
2012	12	27	0.022957	12004.8578202
2012	12	28	0.0219049	11977.7194438
2012	12	29	0.0258708	11943.6915653
2012	12	30	0.0298826	11900.0
2012	12	31	0.0313907	11845.0643115
2013	1	1	0.0320938	11782.0790572
2013	1	2	0.0303433	11715.4325428
2013	1	3	0.0303119	11649.5130741
2013	1	4	0.0285776	11588.7089569
2013	1	5	0.026834	11537.408497
2013	1	6	0.0253727	11500.0
2013	1	7	0.0239279	11479.4828386
2013	1	8	0.0228564	11473.3006524
2013	1	9	0.0221174	11477.5081479
2013	1	10	0.0210747	11488.1600317
2013	1	11	0.0202105	11501.3110101
2013	1	12	0.019377	11513.0157896
2013	1	13	0.0185022	11519.3290768
2013	1	14	0.0190053	11516.3055781
2013	1	15	0.0177568	11500.0
2013	1	16	0.016886	11467.4178038
2013	1	17	0.0160374	11419.3674702
2013	1	18	0.0152423	11357.6082346
2013	1	19	0.0148731	11283.8993327
2013	1	20	0.0141512	11200.0
2013	1	21	0.0135753	11109.1996516
2013	1	22	0.0129799	11020.908421
2013	1	23	0.0111272	10946.0666216
2013	1	24	0.0087226	10895.6145666
2013	1	25	0.0087226	10880.4925692
2013	1	26	0.0084735	10911.6409426
2013	1	27	0.0082292	11000.0
2013	1	28	0.0079849	11149.3608128
2013	1	29	0.0079849	11334.9174848
2013	1	30	0.0079849	11524.7148776
2013	1	31	0.0079849	11686.7978532
2013	2	1	0.0079849	11789.2112734
2013	2	2	0.0079849	11800.0
2013	2	3	0.0079849	11699.6879083
2013	2	4	0.0079849	11518.7149274
2013	2	5	0.0079849	11300.0
2013	2	6	0.0079849	11080.5223955
2013	2	7	0.0077502	10873.5026902
2013	2	8	0.0072808	10686.2217872
2013	2	9	0.0072808	10525.9605894
2013	2	10	0.0072808	10400.0
2013	2	11	0.0072808	10313.470833
2013	2	12	0.0072808	10262.9035465
2013	2	13	0.0070557	10242.67851
2013	2	14	0.0070557	10247.1760926
2013	2	15	0.0070557	10270.7766637
2013	2	16	0.0068305	10307.8605924
2013	2	17	0.0068305	10352.8082481
2013	2	18	0.0068305	10400.0
2013	2	19	0.0068305	10444.3377102
2013	2	20	0.0068305	10482.8092118
2013	2	21	0.0068305	10512.9238308
2013	2	22	0.006706	10532.1908932
2013	2	23	0.0066102	10538.1197248
2013	2	24	0.0066102	10528.2196518
2013	2	25	0.0066102	10500.0
2013	2	26	0.0063899	10453.2548491
2013	2	27	0.0063899	10396.917294
2013	2	28	0.0057576	10342.205183
2013	3	1	0.0051588	10300.3363646
2013	3	2	0.0049624	10282.5286875
2013	3	3	0.0045888	10300.0
2013	3	4	0.0045888	10360.0252639
2013	3	5	0.0047325	10454.1078936
2013	3	6	0.0047756	10569.8084169
2013	3	7	0.0047756	10694.6873615
2013	3	8	0.0049624	10816.3052551
2013	3	9	0.0049624	10922.2226253
2013	3	10	0.0051588	11000.0
2013	3	11	0.0055564	11040.0795217
2013	3	12	0.0053552	11044.4297929
2013	3	13	0.0051588	11017.901031
2013	3	14	0.0053552	10965.3434534
2013	3	15	0.0053552	10891.6072774
2013	3	16	0.0051588	10801.5427205
2013	3	17	0.0051588	10700.0
2013	3	18	0.0049624	10592.1096645
2013	3	19	0.0049624	10484.1235873
2013	3	20	0.0047756	10382.573973
2013	3	21	0.0045888	10293.9930259
2013	3	22	0.0047756	10224.9129505
2013	3	23	0.0049624	10181.8659515
2013	3	24	0.0049624	10171.3842331
2013	3	25	0.0047756	10200.0
2013	3	26	0.0045888	10271.2024679
2013	3	27	0.0045888	10376.3088976
2013	3	28	0.0044068	10503.5935614
2013	3	29	0.0042248	10641.3307314
2013	3	30	0.0042248	10777.7946797
2013	3	31	0.0038751	10901.2596785
2013	4	1	0.0038751	11000.0
2013	4	2	0.0037075	11065.4538842
2013	4	3	0.0035446	11101.7154424
2013	4	4	0.0035446	11116.0427539
2013	4	5	0.0035446	11115.6938978
2013	4	6	0.0033817	11107.9269535
2013	4	7	0.0033817	11100.0
2013	4	8	0.0033817	11097.8600096
2013	4	9	0.0033817	11102.2095261
2013	4	10	0.0032237	11112.4399863
2013	4	11	0.0032237	11127.942827
2013	4	12	0.0032237	11148.109485
2013	4	13	0.0033817	11172.331397
2013	4	14	0.0033817	11200.0
2013	4	15	0.0033817	11229.2266483
2013	4	16	0.0040476	11253.0023667
2013	4	17	0.0053552	11263.0380979
2013	4	18	0.0122528	11251.0447842
2013	4	19	0.0266228	11208.7333684
2013	4	20	0.050865	11127.8147928
2013	4	21	0.0695125	11000.0
2013	4	22	0.0922267	10820.3309268
2013	4	23	0.1404763	10597.1734869
2013	4	24	0.1750314	10342.2245885
2013	4	25	0.1997095	10067.1811395
2013	4	26	0.2330287	9783.74004816
2013	4	27	0.2756022	9503.5982224
2013	4	28	0.2842446	9238.45257033
2013	4	29	0.2510948	9000.0
2013	4	30	0.2446515	8798.15563177
2013	5	1	0.2442404	8635.70743512
2013	5	2	0.2237642	8513.66159184
2013	5	3	0.20848	8433.02428371
2013	5	4	0.1948873	8394.8016925
2013	5	5	0.2035407	8400.0
2013	5	6	0.2602208	8447.47759619
2013	5	7	0.359975	8527.50170387
2013	5	8	0.4083442	8628.19175406
2013	5	9	0.4691281	8737.66717776
2013	5	10	0.4736584	8844.04740598
2013	5	11	0.409051	8935.45186972
2013	5	12	0.5411899	9000.0
2013	5	13	0.6240962	9029.30425471
2013	5	14	0.5314365	9028.94919925
2013	5	15	0.4039776	9008.01242594
2013	5	16	0.6086312	8975.57152706
2013	5	17	0.6001721	8940.70409491
2013	5	18	0.385878	8912.48772179
2013	5	19	0.5755256	8900.0
2013	5	20	0.5495083	8910.52404388
2013	5	21	0.3972398	8944.16505597
2013	5	22	0.5883258	8999.23376085
2013	5	23	1.3070542	9074.0408831
2013	5	24	0.9707387	9166.89714733
2013	5	25	0.4737755	9276.1132781
2013	5	26	0.2850102	9400.0
2013	5	27	0.2318084	9536.05451808
2013	5	28	0.2387808	9678.5199592
2013	5	29	0.231334	9820.82593069
2013	5	30	0.2060926	9956.40203987
2013	5	31	0.1856474	10078.6778941
2013	6	1	0.1798806	10181.0831006
2013	6	2	0.2353061	10257.0472668
2013	6	3	0.2861623	10300.0
2013	6	4	0.2330608	10306.1647301
2013	6	5	0.1854774	10282.9401775
2013	6	6	0.1674685	10240.5188852
2013	6	7	0.1480711	10189.0933962
2013	6	8	0.1251903	10138.8562535
2013	6	9	0.1013733	10100.0
2013	6	10	0.0805429	10079.501888
2013	6	11	0.065193	10071.4780065
2013	6	12	0.0538087	10066.829154
2013	6	13	0.0686415	10056.4561288
2013	6	14	0.1404659	10031.2597291
2013	6	15	0.1663644	9982.14075341
2013	6	16	0.1582273	9900.0
2013	6	17	0.1431435	9783.79636631
2013	6	18	0.1191769	9664.72114615
2013	6	19	0.0947431	9582.02373244
2013	6	20	0.0802914	9574.95351806
2013	6	21	0.0722806	9682.75989592
2013	6	22	0.3990474	9944.69225894
2013	6	23	0.6044127	10400.0
2013	6	24	0.7800583	11000.0
2013	6	25	0.561672	11433.9190818
2013	6	26	0.3715039	11661.6115162
2013	6	27	0.5481021	11732.5715643
2013	6	28	0.5031996	11696.293487
2013	6	29	0.3846592	11602.2715453
2013	6	30	0.4653516	11500.0
2013	7	1	0.3316062	11429.3211349
2013	7	2	0.2350915	11391.4693246
2013	7	3	0.1807076	11378.0269663
2013	7	4	0.1698622	11380.5764574
2013	7	5	0.1592868	11390.7001952
2013	7	6	0.1357929	11399.980577
2013	7	7	0.1092572	11400.0
2013	7	8	0.0843334	11384.5748252
2013	7	9	0.0724658	11356.4572678
2013	7	10	0.0570958	11320.6335066
2013	7	11	0.0471842	11282.0897204
2013	7	12	0.0388551	11245.812088
2013	7	13	0.0319978	11216.7867883
2013	7	14	0.0266692	11200.0
2013	7	15	0.0222432	11198.2687771
2013	7	16	0.0186084	11205.7336743
2013	7	17	0.0161421	11214.3661211
2013	7	18	0.0125518	11216.1375474
2013	7	19	0.0098789	11203.0193828
2013	7	20	0.0076135	11166.9830571
2013	7	21	0.0065314	11100.0
2013	7	22	0.0039573	10997.1927647
2013	7	23	0.0033127	10866.2883983
2013	7	24	0.0023471	10718.1650714
2013	7	25	0.0017783	10563.7009546
2013	7	26	0.0016837	10413.7742185
2013	7	27	0.0013376	10279.2630336
2013	7	28	0.0012756	10171.0455706
2013	7	29	0.0014062	10100.0
2013	7	30	0.0019701	10073.006743
2013	7	31	0.0046969	10080.9552232
2013	8	1	0.004715	10110.7371149
2013	8	2	0.0035825	10149.2440921
2013	8	3	0.0074164	10183.367829
2013	8	4	0.011907	10200.0
2013	8	5	0.0142221	10191.497113
2013	8	6	0.0310936	10172.0750116
2013	8	7	0.1018316	10161.4143733
2013	8	8	0.1491101	10179.1958755
2013	8	9	0.2077816	10245.1001957
2013	8	10	0.1814972	10378.8080114
2013	8	11	0.1499239	10600.0
2013	8	12	0.140013	10918.295388
2013	8	13	0.1208503	11303.0675984
2013	8	14	0.1068153	11713.6286028
2013	8	15	0.0933614	12109.2903733
2013	8	16	0.0907972	12449.3648818
2013	8	17	0.1498719	12693.1641
2013	8	18	0.1856798	12800.0
2013	8	19	0.2485006	12745.2338713
2013	8	20	0.2074534	12568.4242743
2013	8	21	0.1534312	12325.1790871
2013	8	22	0.1147335	12071.106188
2013	8	23	0.091084	11861.813455
2013	8	24	0.0735944	11752.9087663
2013	8	25	0.059388	11800.0
2013	8	26	0.0471009	12000.0
2013	8	27	0.0366724	12166.6051148
2013	8	28	0.0283001	12261.0712252
2013	8	29	0.0226307	12296.2178538
2013	8	30	0.021356	12284.864523
2013	8	31	0.0199379	12239.8307554
2013	9	1	0.0177681	12173.9360736
2013	9	2	0.0146037	12100.0
2013	9	3	0.012823	12028.0392442
2013	9	4	0.0109253	11956.8592642
2013	9	5	0.0094857	11882.4627047
2013	9	6	0.0090126	11800.8522109
2013	9	7	0.0082143	11708.0304277
2013	9	8	0.0077517	11600.0
2013	9	9	0.006655	11476.0225607
2013	9	10	0.0054803	11348.3956945
2013	9	11	0.0049598	11232.6759739
2013	9	12	0.0043079	11144.4199716
2013	9	13	0.0041251	11099.1842601
2013	9	14	0.004838	11112.525412
2013	9	15	0.0168192	11200.0
2013	9	16	0.2641053	11370.4741872
2013	9	17	0.7626744	11606.0524993
2013	9	18	1.3023046	11882.1490524
2013	9	19	0.8586938	12174.1779628
2013	9	20	0.3947007	12457.5533467
2013	9	21	0.242788	12707.6893204
2013	9	22	0.1745194	12900.0
2013	9	23	0.1325013	13015.8416234
2013	9	24	0.104292	13060.3389149
2013	9	25	0.0831517	13044.5587204
2013	9	26	0.0677518	12979.5678858
2013	9	27	0.0562654	12876.4332569
2013	9	28	0.0478062	12746.2216797
2013	9	29	0.0414444	12600.0
2013	9	30	0.0361205	12447.6985709
2013	10	1	0.0319918	12294.7017735
2013	10	2	0.0281607	12145.2574961
2013	10	3	0.0252514	12003.6136271
2013	10	4	0.0241052	11874.0180547
2013	10	5	0.0279543	11760.7186672
2013	10	6	0.029874	11667.9633528
2013	10	7	0.030099	11600.0
2013	10	8	0.0290836	11558.9897709
2013	10	9	0.027212	11538.7469238
2013	10	10	0.0248456	11530.998991
2013	10	11	0.0236924	11527.4735045
2013	10	12	0.0218635	11519.8979968
2013	10	13	0.0203756	11500.0
2013	10	14	0.0188743	11462.0703203
2013	10	15	0.0177008	11410.6528596
2013	10	16	0.0170003	11352.854794
2013	10	17	0.0161056	11295.7832992
2013	10	18	0.0155339	11246.5455514
2013	10	19	0.0144449	11212.2487263
2013	10	20	0.0135554	11200.0
2013	10	21	0.013342	11215.0738706
2013	10	22	0.0199826	11255.4141255
2013	10	23	0.0443684	11317.1318743
2013	10	24	0.107913	11396.3382265
2013	10	25	0.1291488	11489.1442918
2013	10	26	0.1321002	11591.6611798
2013	10	27	0.1337225	11700.0
2013	10	28	0.1806795	11810.2530471
2013	10	29	0.1822851	11918.4373558
2013	10	30	0.1575582	12020.5511456
2013	10	31	0.130832	12112.5926363
2013	11	1	0.1107633	12190.5600474
2013	11	2	0.0926071	12250.4515986
2013	11	3	0.1145108	12288.2655096
2013	11	4	0.5270731	12300.0
2013	11	5	0.5019091	12283.5114403
2013	11	6	0.3072456	12244.0888047
2013	11	7	0.2133363	12188.8792179
2013	11	8	0.1601838	12125.0298049
2013	11	9	0.1270634	12059.6876906
2013	11	10	0.1064882	12000.0
2013	11	11	0.0878571	11952.9947077
2013	11	12	0.0752302	11925.2231877
2013	11	13	0.0653185	11923.1176636
2013	11	14	0.0584052	11953.1103591
2013	11	15	0.0539893	12021.6334979
2013	11	16	0.0521352	12135.1193036
2013	11	17	0.0540536	12300.0
2013	11	18	0.0539936	12518.528427
2013	11	19	0.0527442	12776.23989
2013	11	20	0.0487303	13054.4903105
2013	11	21	0.0436272	13334.6356102
2013	11	22	0.0387904	13598.0317106
2013	11	23	0.0341732	13826.0345333
2013	11	24	0.0303524	14000.0
2013	11	25	0.026963	14106.4192809
2013	11	26	0.0241284	14152.3245408
2013	11	27	0.0228693	14149.8831934
2013	11	28	0.021561	14111.2626521
2013	11	29	0.0191012	14048.6303304
2013	11	30	0.0179519	13974.1536418
2013	12	1	0.0170559	13900.0
2013	12	2	0.0152435	13835.9693765
2013	12	3	0.0145523	13782.3919757
2013	12	4	0.0139349	13737.2305602
2013	12	5	0.0142064	13698.4478923
2013	12	6	0.0139941	13664.0067347
2013	12	7	0.0128296	13631.8698497
